id,post_id,ticker_id,sentiment,analyzed_at
15817,35137,3367,0,2026-05-05 01:52:31.996677+00:00
15818,35138,3710,0,2026-05-05 01:52:31.996677+00:00
15819,35140,3710,0,2026-05-05 01:52:31.996677+00:00
15820,35140,3367,0,2026-05-05 01:52:31.996677+00:00
15821,35141,3710,0,2026-05-05 01:52:31.996677+00:00
15822,35149,3367,0,2026-05-05 01:52:31.996677+00:00
15823,35155,3609,0,2026-05-05 01:52:31.996677+00:00
15824,35155,3209,0,2026-05-05 01:52:31.996677+00:00
15825,35162,3710,-1,2026-05-05 01:52:31.996677+00:00
15826,35162,3367,-1,2026-05-05 01:52:31.996677+00:00
15827,35172,3710,0,2026-05-05 01:52:31.996677+00:00
15828,35175,3710,0,2026-05-05 01:52:31.996677+00:00
15829,35176,3316,1,2026-05-05 01:52:31.996677+00:00
15830,35176,3719,1,2026-05-05 01:52:31.996677+00:00
15831,35178,3367,0,2026-05-05 01:52:31.996677+00:00
15832,35179,3367,0,2026-05-05 01:52:31.996677+00:00
15833,35179,3710,0,2026-05-05 01:52:31.996677+00:00
15834,35180,5608,1,2026-05-05 01:52:31.996677+00:00
15835,35182,5717,-1,2026-05-05 01:52:31.996677+00:00
15836,35183,3710,-1,2026-05-05 01:52:31.996677+00:00
15837,35187,3367,1,2026-05-05 01:52:31.996677+00:00
15838,35190,3609,0,2026-05-05 01:52:31.996677+00:00
15839,35197,3710,0,2026-05-05 01:52:31.996677+00:00
15840,35199,5592,-1,2026-05-05 01:52:31.996677+00:00
15841,35202,3710,1,2026-05-05 01:52:31.996677+00:00
15842,35203,3609,0,2026-05-05 01:52:31.996677+00:00
15843,35205,3710,0,2026-05-05 01:52:31.996677+00:00
15844,35206,3710,0,2026-05-05 01:52:31.996677+00:00
15845,35209,3710,0,2026-05-05 01:52:31.996677+00:00
15846,35210,5599,0,2026-05-05 01:52:31.996677+00:00
15847,35211,3609,0,2026-05-05 01:52:31.996677+00:00
15848,35214,3710,0,2026-05-05 01:52:31.996677+00:00
15849,35215,3609,0,2026-05-05 01:52:31.996677+00:00
15850,35216,3609,0,2026-05-05 01:52:31.996677+00:00
15851,35218,5599,0,2026-05-05 01:52:31.996677+00:00
15852,35228,3367,0,2026-05-05 01:52:31.996677+00:00
15853,35228,5610,0,2026-05-05 01:52:31.996677+00:00
15854,35229,3710,0,2026-05-05 01:52:31.996677+00:00
15855,35233,5717,0,2026-05-05 01:52:31.996677+00:00
15856,35235,3710,1,2026-05-05 01:52:31.996677+00:00
15857,35236,3609,0,2026-05-05 01:52:31.996677+00:00
15858,35238,3710,0,2026-05-05 01:52:31.996677+00:00
15859,35239,3710,1,2026-05-05 01:52:31.996677+00:00
15860,35246,5607,0,2026-05-05 01:52:31.996677+00:00
15861,35250,5608,0,2026-05-05 01:52:31.996677+00:00
15862,35259,3367,0,2026-05-05 01:52:31.996677+00:00
15863,35262,3710,0,2026-05-05 01:52:31.996677+00:00
15864,35263,3367,0,2026-05-05 01:52:31.996677+00:00
15865,35265,5592,0,2026-05-05 01:52:31.996677+00:00
15866,35271,3710,0,2026-05-05 01:52:31.996677+00:00
15867,35271,3367,0,2026-05-05 01:52:31.996677+00:00
15868,35271,5610,0,2026-05-05 01:52:31.996677+00:00
15869,35282,3710,0,2026-05-05 01:52:31.996677+00:00
15870,35286,3710,0,2026-05-05 01:52:31.996677+00:00
15871,35292,3710,0,2026-05-05 01:52:31.996677+00:00
15872,35296,3367,0,2026-05-05 01:52:31.996677+00:00
15873,35299,3710,0,2026-05-05 01:52:31.996677+00:00
15874,35301,3710,0,2026-05-05 01:52:31.996677+00:00
15875,35302,5717,0,2026-05-05 01:52:31.996677+00:00
15876,35303,3710,0,2026-05-05 01:52:31.996677+00:00
15877,35304,3609,0,2026-05-05 01:52:31.996677+00:00
15878,35305,3669,0,2026-05-05 01:52:31.996677+00:00
15879,35306,5610,-1,2026-05-05 01:52:31.996677+00:00
15880,35312,3367,0,2026-05-05 01:52:31.996677+00:00
15881,35314,5610,0,2026-05-05 01:52:31.996677+00:00
15882,35328,3367,0,2026-05-05 01:52:31.996677+00:00
15883,35332,3710,0,2026-05-05 01:52:31.996677+00:00
15884,35334,3367,0,2026-05-05 01:52:31.996677+00:00
15885,35342,5604,0,2026-05-05 01:52:31.996677+00:00
15886,35342,5596,0,2026-05-05 01:52:31.996677+00:00
15887,35344,3367,0,2026-05-05 01:52:31.996677+00:00
15888,35345,3016,0,2026-05-05 01:52:31.996677+00:00
15889,35352,3710,0,2026-05-05 01:52:31.996677+00:00
15890,35353,3710,0,2026-05-05 01:52:31.996677+00:00
15891,35354,3016,0,2026-05-05 01:52:31.996677+00:00
15892,35356,3710,1,2026-05-05 01:52:31.996677+00:00
15893,35358,3710,-1,2026-05-05 01:52:31.996677+00:00
15894,35362,3367,0,2026-05-05 01:52:31.996677+00:00
15895,35363,3367,1,2026-05-05 01:52:31.996677+00:00
15896,35365,3710,0,2026-05-05 01:52:31.996677+00:00
15897,35370,3367,0,2026-05-05 01:52:31.996677+00:00
15898,35371,5715,1,2026-05-05 01:52:31.996677+00:00
15899,35373,3710,1,2026-05-05 01:52:31.996677+00:00
15900,35373,3367,1,2026-05-05 01:52:31.996677+00:00
15901,35374,3710,1,2026-05-05 01:52:31.996677+00:00
15902,35374,3367,1,2026-05-05 01:52:31.996677+00:00
15903,35375,3710,1,2026-05-05 01:52:31.996677+00:00
15904,35375,3367,1,2026-05-05 01:52:31.996677+00:00
15905,35376,3367,0,2026-05-05 01:52:31.996677+00:00
15906,35380,3669,1,2026-05-05 01:52:31.996677+00:00
15907,35383,3710,0,2026-05-05 01:52:31.996677+00:00
15908,35397,5715,1,2026-05-05 01:52:31.996677+00:00
15909,35398,3609,1,2026-05-05 01:52:31.996677+00:00
15910,35414,3710,0,2026-05-05 01:52:31.996677+00:00
15911,35414,3367,0,2026-05-05 01:52:31.996677+00:00
15912,35414,5610,0,2026-05-05 01:52:31.996677+00:00
15913,35416,3719,0,2026-05-05 01:52:31.996677+00:00
15914,35419,3609,1,2026-05-05 01:52:31.996677+00:00
15915,35420,3550,0,2026-05-05 01:52:31.996677+00:00
15916,35422,5593,1,2026-05-05 01:52:31.996677+00:00
15917,35424,3719,0,2026-05-05 01:52:31.996677+00:00
15918,35425,5596,0,2026-05-05 01:52:31.996677+00:00
15919,35426,3710,1,2026-05-05 01:52:31.996677+00:00
15920,35426,3367,1,2026-05-05 01:52:31.996677+00:00
15921,35427,3209,0,2026-05-05 01:52:31.996677+00:00
15922,35434,3029,0,2026-05-05 01:52:31.996677+00:00
15923,35435,5610,0,2026-05-05 01:52:31.996677+00:00
15924,35441,5646,0,2026-05-05 01:52:31.996677+00:00
15925,35442,5596,1,2026-05-05 01:52:31.996677+00:00
15926,35447,3710,0,2026-05-05 01:52:31.996677+00:00
15927,35449,5596,0,2026-05-05 01:52:31.996677+00:00
15928,35452,5595,1,2026-05-05 01:52:31.996677+00:00
15929,35452,5607,1,2026-05-05 01:52:31.996677+00:00
15930,35457,5595,0,2026-05-05 01:52:31.996677+00:00
15931,35458,5595,0,2026-05-05 01:52:31.996677+00:00
15932,35480,3367,-1,2026-05-05 01:52:31.996677+00:00
15933,35488,3367,1,2026-05-05 01:52:31.996677+00:00
15934,35491,3710,1,2026-05-05 01:52:31.996677+00:00
15935,35491,3719,1,2026-05-05 01:52:31.996677+00:00
15936,35496,3367,-1,2026-05-05 01:52:31.996677+00:00
15937,35497,3710,1,2026-05-05 01:52:31.996677+00:00
15938,35498,3710,-1,2026-05-05 01:52:31.996677+00:00
15939,35499,5717,0,2026-05-05 01:52:31.996677+00:00
15940,35501,5614,0,2026-05-05 01:52:31.996677+00:00
15941,35502,3710,0,2026-05-05 01:52:31.996677+00:00
15942,35502,3209,0,2026-05-05 01:52:31.996677+00:00
15943,35504,3367,0,2026-05-05 01:52:31.996677+00:00
15944,35511,3710,0,2026-05-05 01:52:31.996677+00:00
15945,35511,3367,0,2026-05-05 01:52:31.996677+00:00
15946,35511,5717,0,2026-05-05 01:52:31.996677+00:00
15947,35515,5717,1,2026-05-05 01:52:31.996677+00:00
15948,35522,3710,1,2026-05-05 01:52:31.996677+00:00
15949,35523,3669,0,2026-05-05 01:52:31.996677+00:00
15950,35532,3367,0,2026-05-05 01:52:31.996677+00:00
15951,35532,3710,0,2026-05-05 01:52:31.996677+00:00
15952,35535,3016,0,2026-05-05 01:52:31.996677+00:00
15953,35541,3710,0,2026-05-05 01:52:31.996677+00:00
15954,35541,3367,0,2026-05-05 01:52:31.996677+00:00
15955,35543,3710,0,2026-05-05 01:52:31.996677+00:00
15956,35543,3367,0,2026-05-05 01:52:31.996677+00:00
15957,35546,3710,1,2026-05-05 01:52:31.996677+00:00
15958,35549,3367,0,2026-05-05 01:52:31.996677+00:00
15959,35551,5717,0,2026-05-05 01:52:31.996677+00:00
15960,35552,3710,0,2026-05-05 01:52:31.996677+00:00
15961,35557,3367,0,2026-05-05 01:52:31.996677+00:00
15962,35564,3719,0,2026-05-05 01:52:31.996677+00:00
15963,35567,3609,1,2026-05-05 01:52:31.996677+00:00
15964,35568,3710,0,2026-05-05 01:52:31.996677+00:00
15965,35569,3367,0,2026-05-05 01:52:31.996677+00:00
15966,35571,3710,-1,2026-05-05 01:52:31.996677+00:00
15967,35571,3367,-1,2026-05-05 01:52:31.996677+00:00
15968,35576,3609,0,2026-05-05 01:52:31.996677+00:00
15969,35578,3710,-1,2026-05-05 01:52:31.996677+00:00
15970,35579,3710,0,2026-05-05 01:52:31.996677+00:00
15971,35580,3710,0,2026-05-05 01:52:31.996677+00:00
15972,35580,3367,0,2026-05-05 01:52:31.996677+00:00
15973,35583,3710,-1,2026-05-05 01:52:31.996677+00:00
15974,35583,3367,-1,2026-05-05 01:52:31.996677+00:00
15975,35585,3367,0,2026-05-05 01:52:31.996677+00:00
15976,35588,3367,-1,2026-05-05 01:52:31.996677+00:00
15977,35589,3710,0,2026-05-05 01:52:31.996677+00:00
15978,35593,3367,0,2026-05-05 01:52:31.996677+00:00
15979,35597,3609,0,2026-05-05 01:52:31.996677+00:00
15980,35598,3609,0,2026-05-05 01:52:31.996677+00:00
15981,35600,3609,1,2026-05-05 01:52:31.996677+00:00
15982,35601,3367,0,2026-05-05 01:52:31.996677+00:00
15983,35602,3710,0,2026-05-05 01:52:31.996677+00:00
15984,35602,3367,0,2026-05-05 01:52:31.996677+00:00
15985,35603,3367,0,2026-05-05 01:52:31.996677+00:00
15986,35604,3367,0,2026-05-05 01:52:31.996677+00:00
15987,35607,3710,0,2026-05-05 01:52:31.996677+00:00
15988,35612,3710,0,2026-05-05 01:52:31.996677+00:00
15989,35612,3367,0,2026-05-05 01:52:31.996677+00:00
15990,35615,5611,1,2026-05-05 01:52:31.996677+00:00
15991,35623,5593,1,2026-05-05 01:52:31.996677+00:00
15992,35624,5595,0,2026-05-05 01:52:31.996677+00:00
15993,35632,3719,0,2026-05-05 01:52:31.996677+00:00
15994,35634,5592,0,2026-05-05 01:52:31.996677+00:00
15995,35638,5719,0,2026-05-05 01:52:31.996677+00:00
15996,35639,3367,0,2026-05-05 01:52:31.996677+00:00
15997,35641,3710,0,2026-05-05 01:52:31.996677+00:00
15998,35644,3710,1,2026-05-05 01:52:31.996677+00:00
15999,35645,3016,0,2026-05-05 01:52:31.996677+00:00
16000,35649,5719,1,2026-05-05 01:52:31.996677+00:00
16001,35650,3367,0,2026-05-05 01:52:31.996677+00:00
16002,35652,3710,1,2026-05-05 01:52:31.996677+00:00
16003,35653,5715,0,2026-05-05 01:52:31.996677+00:00
16004,35661,5715,0,2026-05-05 01:52:31.996677+00:00
16005,35666,3710,0,2026-05-05 01:52:31.996677+00:00
16006,35668,3710,-1,2026-05-05 01:52:31.996677+00:00
16007,35669,3016,0,2026-05-05 01:52:31.996677+00:00
16008,35671,3367,0,2026-05-05 01:52:31.996677+00:00
16009,35671,3710,0,2026-05-05 01:52:31.996677+00:00
16010,35672,3367,-1,2026-05-05 01:52:31.996677+00:00
16011,35674,3710,0,2026-05-05 01:52:31.996677+00:00
16012,35677,3710,0,2026-05-05 01:52:31.996677+00:00
16013,35679,3209,0,2026-05-05 01:52:31.996677+00:00
16014,35682,3367,1,2026-05-05 01:52:31.996677+00:00
16015,35682,5717,1,2026-05-05 01:52:31.996677+00:00
16016,35682,3710,1,2026-05-05 01:52:31.996677+00:00
16017,35684,3710,0,2026-05-05 01:52:31.996677+00:00
16018,35691,3367,0,2026-05-05 01:52:31.996677+00:00
16019,35691,3710,0,2026-05-05 01:52:31.996677+00:00
16020,35696,3710,0,2026-05-05 01:52:31.996677+00:00
16021,35709,3710,0,2026-05-05 01:52:31.996677+00:00
16022,35713,3367,1,2026-05-05 01:52:31.996677+00:00
16023,35715,3710,0,2026-05-05 01:52:31.996677+00:00
16024,35718,3710,0,2026-05-05 01:52:31.996677+00:00
16025,35718,3367,0,2026-05-05 01:52:31.996677+00:00
16026,35724,3367,0,2026-05-05 01:52:31.996677+00:00
16027,35725,3367,-1,2026-05-05 01:52:31.996677+00:00
16028,35726,3710,0,2026-05-05 01:52:31.996677+00:00
16029,35728,3710,1,2026-05-05 01:52:31.996677+00:00
16030,35729,3710,1,2026-05-05 01:52:31.996677+00:00
16031,35729,3367,1,2026-05-05 01:52:31.996677+00:00
16032,35731,3710,0,2026-05-05 01:52:31.996677+00:00
16033,35732,3367,0,2026-05-05 01:52:31.996677+00:00
16034,35732,3710,0,2026-05-05 01:52:31.996677+00:00
16035,35734,3367,0,2026-05-05 01:52:31.996677+00:00
16036,35737,3710,0,2026-05-05 01:52:31.996677+00:00
16037,35742,3367,1,2026-05-05 01:52:31.996677+00:00
16038,35744,3367,0,2026-05-05 01:52:31.996677+00:00
16039,35745,5607,0,2026-05-05 01:52:31.996677+00:00
16040,35747,3710,0,2026-05-05 01:52:31.996677+00:00
16041,35747,3367,0,2026-05-05 01:52:31.996677+00:00
16042,35748,3367,0,2026-05-05 01:52:31.996677+00:00
16043,35751,5717,0,2026-05-05 01:52:31.996677+00:00
16044,35752,3710,1,2026-05-05 01:52:31.996677+00:00
16045,35752,3367,1,2026-05-05 01:52:31.996677+00:00
16046,35755,3367,0,2026-05-05 01:52:31.996677+00:00
16047,35757,3367,0,2026-05-05 01:52:31.996677+00:00
16048,35758,5717,0,2026-05-05 01:52:31.996677+00:00
16049,35760,3367,0,2026-05-05 01:52:31.996677+00:00
16050,35763,3710,-1,2026-05-05 01:52:31.996677+00:00
16051,35764,3367,0,2026-05-05 01:52:31.996677+00:00
16052,35765,3710,0,2026-05-05 01:52:31.996677+00:00
16053,35767,3367,1,2026-05-05 01:52:31.996677+00:00
16054,35771,3367,0,2026-05-05 01:52:31.996677+00:00
16055,35772,3609,0,2026-05-05 01:52:31.996677+00:00
16056,35776,3609,1,2026-05-05 01:52:31.996677+00:00
16057,35778,5717,0,2026-05-05 01:52:31.996677+00:00
16058,35779,3710,1,2026-05-05 01:52:31.996677+00:00
16059,35783,3710,1,2026-05-05 01:52:31.996677+00:00
16060,35785,5719,0,2026-05-05 01:52:31.996677+00:00
16061,35786,3710,-1,2026-05-05 01:52:31.996677+00:00
16062,35786,3367,-1,2026-05-05 01:52:31.996677+00:00
16063,35787,5595,1,2026-05-05 01:52:31.996677+00:00
16064,35789,3710,0,2026-05-05 01:52:31.996677+00:00
16065,35941,3710,0,2026-05-05 01:52:31.996677+00:00
16066,35942,3710,0,2026-05-05 01:52:31.996677+00:00
16067,35946,3710,0,2026-05-05 01:52:31.996677+00:00
16068,35948,5604,0,2026-05-05 01:52:31.996677+00:00
16069,35950,3710,-1,2026-05-05 01:52:31.996677+00:00
16070,35950,3367,-1,2026-05-05 01:52:31.996677+00:00
16071,35953,3710,0,2026-05-05 01:52:31.996677+00:00
16072,35970,3367,0,2026-05-05 01:52:31.996677+00:00
16073,35972,3367,0,2026-05-05 01:52:31.996677+00:00
16074,35976,5713,0,2026-05-05 01:52:31.996677+00:00
16075,35978,3710,-1,2026-05-05 01:52:31.996677+00:00
16076,35979,3367,0,2026-05-05 01:52:31.996677+00:00
16077,35981,5593,0,2026-05-05 01:52:31.996677+00:00
16078,35985,3710,0,2026-05-05 01:52:31.996677+00:00
16079,35985,3367,0,2026-05-05 01:52:31.996677+00:00
16080,35986,3710,0,2026-05-05 01:52:31.996677+00:00
16081,35986,3367,0,2026-05-05 01:52:31.996677+00:00
16082,35987,5643,0,2026-05-05 01:52:31.996677+00:00
16083,35993,3710,1,2026-05-05 01:52:31.996677+00:00
16084,35997,3710,-1,2026-05-05 01:52:31.996677+00:00
16085,36002,3710,1,2026-05-05 01:52:31.996677+00:00
16086,36003,5715,0,2026-05-05 01:52:31.996677+00:00
16087,36005,5717,-1,2026-05-05 01:52:31.996677+00:00
16088,36008,3367,-1,2026-05-05 01:52:31.996677+00:00
16089,36015,3710,0,2026-05-05 01:52:31.996677+00:00
16090,36035,5717,0,2026-05-05 01:52:31.996677+00:00
16091,36039,5593,0,2026-05-05 01:52:31.996677+00:00
16092,36047,5717,1,2026-05-05 01:52:31.996677+00:00
16093,36049,3710,0,2026-05-05 01:52:31.996677+00:00
16094,36049,3367,0,2026-05-05 01:52:31.996677+00:00
16095,36049,5607,0,2026-05-05 01:52:31.996677+00:00
16096,36049,5719,0,2026-05-05 01:52:31.996677+00:00
16097,36052,5596,1,2026-05-05 01:52:31.996677+00:00
16098,36055,5608,0,2026-05-05 01:52:31.996677+00:00
16099,36056,3710,0,2026-05-05 01:52:31.996677+00:00
16100,36057,5595,0,2026-05-05 01:52:31.996677+00:00
16101,36065,5717,1,2026-05-05 01:52:31.996677+00:00
16102,36068,5718,0,2026-05-05 01:52:31.996677+00:00
16103,36070,5608,0,2026-05-05 01:52:31.996677+00:00
16104,36071,3710,0,2026-05-05 01:52:31.996677+00:00
16105,36071,3367,0,2026-05-05 01:52:31.996677+00:00
16106,36072,5607,1,2026-05-05 01:52:31.996677+00:00
16107,36073,5591,1,2026-05-05 01:52:31.996677+00:00
16108,36077,5719,0,2026-05-05 01:52:31.996677+00:00
16109,36082,5594,0,2026-05-05 01:52:31.996677+00:00
16110,36083,5593,0,2026-05-05 01:52:31.996677+00:00
16111,36091,3710,0,2026-05-05 01:52:31.996677+00:00
16112,36091,3367,0,2026-05-05 01:52:31.996677+00:00
16113,36094,3367,0,2026-05-05 01:52:31.996677+00:00
16114,36102,3710,0,2026-05-05 01:52:31.996677+00:00
16115,36103,5596,1,2026-05-05 01:52:31.996677+00:00
16116,36121,5717,0,2026-05-05 01:52:31.996677+00:00
16117,36121,5714,0,2026-05-05 01:52:31.996677+00:00
16118,36126,3367,0,2026-05-05 01:52:31.996677+00:00
16119,36128,5713,0,2026-05-05 01:52:31.996677+00:00
16120,36129,3367,0,2026-05-05 01:52:31.996677+00:00
16121,36134,3367,0,2026-05-05 01:52:31.996677+00:00
16122,36138,3367,0,2026-05-05 01:52:31.996677+00:00
16123,36140,3367,0,2026-05-05 01:52:31.996677+00:00
16124,36142,3710,1,2026-05-05 01:52:31.996677+00:00
16125,36142,3367,1,2026-05-05 01:52:31.996677+00:00
16126,36149,5717,-1,2026-05-05 01:52:31.996677+00:00
16127,36151,3710,0,2026-05-05 01:52:31.996677+00:00
16128,36151,3367,0,2026-05-05 01:52:31.996677+00:00
16129,36163,3367,0,2026-05-05 01:52:31.996677+00:00
16130,36165,5718,0,2026-05-05 01:52:31.996677+00:00
16131,36165,3710,0,2026-05-05 01:52:31.996677+00:00
16132,36182,3710,0,2026-05-05 01:52:31.996677+00:00
16133,36182,3367,0,2026-05-05 01:52:31.996677+00:00
16134,36190,3367,1,2026-05-05 01:52:31.996677+00:00
16135,36190,3710,1,2026-05-05 01:52:31.996677+00:00
16136,36194,3367,0,2026-05-05 01:52:31.996677+00:00
16137,36196,3367,0,2026-05-05 01:52:31.996677+00:00
16138,36197,3209,1,2026-05-05 01:52:31.996677+00:00
16139,36203,3710,0,2026-05-05 01:52:31.996677+00:00
16140,36211,3367,0,2026-05-05 01:52:31.996677+00:00
16141,36214,3710,0,2026-05-05 01:52:31.996677+00:00
16142,36216,3710,0,2026-05-05 01:52:31.996677+00:00
16143,36216,3367,0,2026-05-05 01:52:31.996677+00:00
16144,36217,5719,0,2026-05-05 01:52:31.996677+00:00
16145,36219,5717,0,2026-05-05 01:52:31.996677+00:00
16146,36219,3367,0,2026-05-05 01:52:31.996677+00:00
16147,36223,3367,0,2026-05-05 01:52:31.996677+00:00
16148,36224,3710,-1,2026-05-05 01:52:31.996677+00:00
16149,36227,5715,0,2026-05-05 01:52:31.996677+00:00
16150,36229,3710,0,2026-05-05 01:52:31.996677+00:00
16151,36229,3367,0,2026-05-05 01:52:31.996677+00:00
16152,36232,3367,0,2026-05-05 01:52:31.996677+00:00
16153,36234,3710,1,2026-05-05 01:52:31.996677+00:00
16154,36235,3710,1,2026-05-05 01:52:31.996677+00:00
16155,36237,3209,0,2026-05-05 01:52:31.996677+00:00
16156,36238,3719,0,2026-05-05 01:52:31.996677+00:00
16157,36244,3710,-1,2026-05-05 01:52:31.996677+00:00
16158,36252,3209,0,2026-05-05 01:52:31.996677+00:00
16159,36255,3209,0,2026-05-05 01:52:31.996677+00:00
16160,36256,5656,0,2026-05-05 01:52:31.996677+00:00
16161,36257,3710,0,2026-05-05 01:52:31.996677+00:00
16162,36261,3367,0,2026-05-05 01:52:31.996677+00:00
16163,36262,5592,0,2026-05-05 01:52:31.996677+00:00
16164,36265,3367,1,2026-05-05 01:52:31.996677+00:00
16165,36265,3710,1,2026-05-05 01:52:31.996677+00:00
16166,36269,3710,0,2026-05-05 01:52:31.996677+00:00
16167,36273,3367,0,2026-05-05 01:52:31.996677+00:00
16168,36274,3367,0,2026-05-05 01:52:31.996677+00:00
16169,36277,3710,0,2026-05-05 01:52:31.996677+00:00
16170,36279,3209,-1,2026-05-05 01:52:31.996677+00:00
16171,36284,5717,-1,2026-05-05 01:52:31.996677+00:00
16172,36286,3209,0,2026-05-05 01:52:31.996677+00:00
16173,36293,3609,0,2026-05-05 01:52:31.996677+00:00
16174,36298,3609,1,2026-05-05 01:52:31.996677+00:00
16175,36301,3367,0,2026-05-05 01:52:31.996677+00:00
16176,36303,3719,1,2026-05-05 01:52:31.996677+00:00
16177,36305,3367,0,2026-05-05 01:52:31.996677+00:00
16178,36306,3209,0,2026-05-05 01:52:31.996677+00:00
16179,36306,3068,0,2026-05-05 01:52:31.996677+00:00
16180,36307,3367,0,2026-05-05 01:52:31.996677+00:00
16181,36308,3209,0,2026-05-05 01:52:31.996677+00:00
16182,36309,3710,-1,2026-05-05 01:52:31.996677+00:00
16183,36310,3367,0,2026-05-05 01:52:31.996677+00:00
16184,36310,3710,0,2026-05-05 01:52:31.996677+00:00
16185,36311,3367,0,2026-05-05 01:52:31.996677+00:00
16186,36312,3068,-1,2026-05-05 01:52:31.996677+00:00
16187,36315,3367,0,2026-05-05 01:52:31.996677+00:00
16188,36316,3367,0,2026-05-05 01:52:31.996677+00:00
16189,36317,3609,0,2026-05-05 01:52:31.996677+00:00
16190,36318,3367,0,2026-05-05 01:52:31.996677+00:00
16191,36319,3209,0,2026-05-05 01:52:31.996677+00:00
16192,36319,3068,0,2026-05-05 01:52:31.996677+00:00
16193,36320,3710,0,2026-05-05 01:52:31.996677+00:00
16194,36322,3367,0,2026-05-05 01:52:31.996677+00:00
16195,36327,5717,0,2026-05-05 01:52:31.996677+00:00
16196,36329,3367,1,2026-05-05 01:52:31.996677+00:00
16197,36332,5717,0,2026-05-05 01:52:31.996677+00:00
16198,36336,3710,0,2026-05-05 01:52:31.996677+00:00
16199,36336,3367,0,2026-05-05 01:52:31.996677+00:00
16200,36337,3367,-1,2026-05-05 01:52:31.996677+00:00
16201,36338,5607,0,2026-05-05 01:52:31.996677+00:00
16202,36339,3367,0,2026-05-05 01:52:31.996677+00:00
16203,36340,3367,0,2026-05-05 01:52:31.996677+00:00
16204,36341,3367,0,2026-05-05 01:52:31.996677+00:00
16205,36342,3710,-1,2026-05-05 01:52:31.996677+00:00
16206,36343,3710,0,2026-05-05 01:52:31.996677+00:00
16207,36344,5719,0,2026-05-05 01:52:31.996677+00:00
16208,36345,3367,0,2026-05-05 01:52:31.996677+00:00
16209,36347,3710,0,2026-05-05 01:52:31.996677+00:00
16210,36349,3367,0,2026-05-05 01:52:31.996677+00:00
16211,36351,3367,0,2026-05-05 01:52:31.996677+00:00
16212,36354,3367,1,2026-05-05 01:52:31.996677+00:00
16213,36356,5717,1,2026-05-05 01:52:31.996677+00:00
16214,36357,3367,0,2026-05-05 01:52:31.996677+00:00
16215,36358,3579,0,2026-05-05 01:52:31.996677+00:00
16216,36358,3367,0,2026-05-05 01:52:31.996677+00:00
16217,36359,3367,-1,2026-05-05 01:52:31.996677+00:00
16218,36360,3710,1,2026-05-05 01:52:31.996677+00:00
16219,36361,3367,0,2026-05-05 01:52:31.996677+00:00
16220,36362,3209,0,2026-05-05 01:52:31.996677+00:00
16221,36363,3367,0,2026-05-05 01:52:31.996677+00:00
16222,36364,3367,0,2026-05-05 01:52:31.996677+00:00
16223,36367,5715,0,2026-05-05 01:52:31.996677+00:00
16224,36370,3367,0,2026-05-05 01:52:31.996677+00:00
16225,36374,3209,0,2026-05-05 01:52:31.996677+00:00
16226,36376,3367,0,2026-05-05 01:52:31.996677+00:00
16227,36378,3367,1,2026-05-05 01:52:31.996677+00:00
16228,36380,3367,1,2026-05-05 01:52:31.996677+00:00
16229,36386,3367,1,2026-05-05 01:52:31.996677+00:00
16230,36388,3367,1,2026-05-05 01:52:31.996677+00:00
16231,36389,3367,0,2026-05-05 01:52:31.996677+00:00
16232,36390,3367,0,2026-05-05 01:52:31.996677+00:00
16233,36391,5717,0,2026-05-05 01:52:31.996677+00:00
16234,36392,3367,0,2026-05-05 01:52:31.996677+00:00
16235,36393,3367,0,2026-05-05 01:52:31.996677+00:00
16236,36394,3367,0,2026-05-05 01:52:31.996677+00:00
16237,36395,3710,0,2026-05-05 01:52:31.996677+00:00
16238,36395,3367,0,2026-05-05 01:52:31.996677+00:00
16239,36398,3367,0,2026-05-05 01:52:31.996677+00:00
16240,36401,3367,0,2026-05-05 01:52:31.996677+00:00
16241,36402,3367,0,2026-05-05 01:52:31.996677+00:00
16242,36404,3367,0,2026-05-05 01:52:31.996677+00:00
16243,36408,3367,-1,2026-05-05 01:52:31.996677+00:00
16244,36409,3367,0,2026-05-05 01:52:31.996677+00:00
16245,36413,3710,-1,2026-05-05 01:52:31.996677+00:00
16246,36413,3367,-1,2026-05-05 01:52:31.996677+00:00
16247,36414,3367,0,2026-05-05 01:52:31.996677+00:00
16248,36414,5717,0,2026-05-05 01:52:31.996677+00:00
16249,36417,5717,0,2026-05-05 01:52:31.996677+00:00
16250,36421,3367,0,2026-05-05 01:52:31.996677+00:00
16251,36422,3367,1,2026-05-05 01:52:31.996677+00:00
16252,36422,5717,1,2026-05-05 01:52:31.996677+00:00
16253,36425,3710,-1,2026-05-05 01:52:31.996677+00:00
16254,36428,3367,1,2026-05-05 01:52:31.996677+00:00
16255,36428,3710,1,2026-05-05 01:52:31.996677+00:00
16256,36436,3710,1,2026-05-05 01:52:31.996677+00:00
16257,36437,3710,1,2026-05-05 01:52:31.996677+00:00
16258,36439,3367,1,2026-05-05 01:52:31.996677+00:00
16259,36440,5646,0,2026-05-05 01:52:31.996677+00:00
16260,36441,3710,0,2026-05-05 01:52:31.996677+00:00
16261,36445,5717,0,2026-05-05 01:52:31.996677+00:00
16262,36452,3367,1,2026-05-05 01:52:31.996677+00:00
16263,36452,3710,1,2026-05-05 01:52:31.996677+00:00
16264,36453,3710,0,2026-05-05 01:52:31.996677+00:00
16265,36455,3550,1,2026-05-05 01:52:31.996677+00:00
